Tesla V100-PCIE-32GB Training and Evaluation Results
Epoch	Train Loss
Epoch: 1	Train loss: 3.199e-01	Val loss: 4.211e-02	 Learning rate: 0.00025
Epoch: 535	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 536	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 537	Train loss: 1.078e-02	Val loss: 1.132e-02	 Learning rate: 1.52587890625e-08
Epoch: 538	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 539	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 540	Train loss: 1.078e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 541	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 542	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 543	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 544	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 545	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 546	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 547	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 548	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 549	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 550	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 551	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 552	Train loss: 1.077e-02	Val loss: 1.131e-02	 Learning rate: 1.52587890625e-08
Epoch: 553	Train loss: 1.077e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 554	Train loss: 1.077e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 555	Train loss: 1.077e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 556	Train loss: 1.077e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 557	Train loss: 1.077e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 558	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 559	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 560	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 561	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 562	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 563	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 564	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 565	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 566	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 567	Train loss: 1.076e-02	Val loss: 1.130e-02	 Learning rate: 1.52587890625e-08
Epoch: 568	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 569	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 570	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 571	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 572	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 573	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 574	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 575	Train loss: 1.076e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 576	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 577	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 578	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 579	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 580	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 581	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 582	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 583	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 584	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 585	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 586	Train loss: 1.075e-02	Val loss: 1.129e-02	 Learning rate: 1.52587890625e-08
Epoch: 587	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 588	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 589	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 590	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 591	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 592	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 593	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 594	Train loss: 1.075e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 595	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 596	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 597	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 598	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 599	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 600	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 601	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 602	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 603	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 604	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 605	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 606	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 607	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 608	Train loss: 1.074e-02	Val loss: 1.128e-02	 Learning rate: 1.52587890625e-08
Epoch: 609	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 610	Train loss: 1.074e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 611	Train loss: 1.073e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 612	Train loss: 1.073e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 613	Train loss: 1.073e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 614	Train loss: 1.073e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 615	Train loss: 1.073e-02	Val loss: 1.127e-02	 Learning rate: 1.52587890625e-08
Epoch: 616	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 617	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 618	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 619	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 620	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 621	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 622	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 623	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 624	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 625	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 626	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 627	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 628	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 629	Train loss: 1.073e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 630	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 631	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 632	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 633	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 634	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 635	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 636	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 637	Train loss: 1.072e-02	Val loss: 1.126e-02	 Learning rate: 1.52587890625e-08
Epoch: 638	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 639	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 640	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 641	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 642	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 643	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 644	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 645	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 646	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 647	Train loss: 1.072e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 648	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 649	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 650	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 651	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 652	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 653	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 654	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 655	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 656	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 657	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 658	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 659	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 660	Train loss: 1.071e-02	Val loss: 1.125e-02	 Learning rate: 1.52587890625e-08
Epoch: 661	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 662	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 663	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 664	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 665	Train loss: 1.071e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 666	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 667	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 668	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 669	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 670	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 671	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 672	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 673	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 674	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 675	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 676	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 677	Train loss: 1.070e-02	Val loss: 1.124e-02	 Learning rate: 1.52587890625e-08
Epoch: 678	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 679	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 680	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 681	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 682	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 683	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 684	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 685	Train loss: 1.070e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 686	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 687	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 688	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 689	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 690	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 691	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 692	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 693	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 694	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 695	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 696	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 697	Train loss: 1.069e-02	Val loss: 1.123e-02	 Learning rate: 1.52587890625e-08
Epoch: 698	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 699	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 700	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 701	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 702	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 703	Train loss: 1.069e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 704	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 705	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 706	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 707	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 708	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 709	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 710	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 711	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 712	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 713	Train loss: 1.068e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 714	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 715	Train loss: 1.068e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 716	Train loss: 1.068e-02	Val loss: 1.122e-02	 Learning rate: 1.52587890625e-08
Epoch: 717	Train loss: 1.068e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 718	Train loss: 1.068e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 719	Train loss: 1.068e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 720	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 721	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 722	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 723	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 724	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 725	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 726	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 727	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 728	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 729	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 730	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 731	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 732	Train loss: 1.067e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 733	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 734	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 735	Train loss: 1.067e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 736	Train loss: 1.067e-02	Val loss: 1.121e-02	 Learning rate: 1.52587890625e-08
Epoch: 737	Train loss: 1.067e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 738	Train loss: 1.067e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 739	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 740	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 741	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 742	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 743	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 744	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 745	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 746	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 747	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 748	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 749	Train loss: 1.066e-02	Val loss: 1.120e-02	 Learning rate: 1.52587890625e-08
Epoch: 750	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 751	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 752	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 753	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 754	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 755	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 756	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 757	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 758	Train loss: 1.066e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 759	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 760	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 761	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 762	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 763	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 764	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 765	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 766	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 767	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 768	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 769	Train loss: 1.065e-02	Val loss: 1.119e-02	 Learning rate: 1.52587890625e-08
Epoch: 770	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 771	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 772	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 773	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 774	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 775	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 776	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 777	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 778	Train loss: 1.065e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 779	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 780	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 781	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 782	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 783	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 784	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 785	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 786	Train loss: 1.064e-02	Val loss: 1.118e-02	 Learning rate: 1.52587890625e-08
Epoch: 787	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 788	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 789	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 790	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 791	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 792	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 793	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 794	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 795	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 796	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 797	Train loss: 1.064e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 798	Train loss: 1.063e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 799	Train loss: 1.063e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 800	Train loss: 1.063e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
Epoch: 801	Train loss: 1.063e-02	Val loss: 1.117e-02	 Learning rate: 1.52587890625e-08
